show_id,type,title,director,date_added,release_year,rating,duration,listed_in,country1
s1704,Movie,Jingle Jangle: A Christmas Journey,David E. Talbert,2020-11-13,2020,PG,124 min,"Children & Family Movies, Music & Musicals",United States
s1705,Movie,The Beginning of Life 2: Outside,Renata Terra,2020-11-13,2020,TV-PG,92 min,"Documentaries, International Movies",Brazil
s1706,Movie,The Life Ahead,Edoardo Ponti,2020-11-13,2020,PG-13,95 min,"Dramas, International Movies",Italy
s1707,TV Show,The Minions of Midas,Mateo Gil,2020-11-13,2020,TV-MA,1 Season,"Crime TV Shows, International TV Shows, Spanish-Language TV Shows",Spain
s1708,Movie,A Very Special Love,Cathy Garcia-Molina,2020-11-12,2008,TV-G,107 min,"International Movies, Romantic Movies",Philippines
s1709,TV Show,Ethos,Not Given,2020-11-12,2020,TV-MA,1 Season,"International TV Shows, TV Dramas",Turkey
s1710,Movie,First Love,Paul Soriano,2020-11-12,2018,TV-MA,123 min,"Dramas, International Movies, Romantic Movies",Philippines
s1711,Movie,Fruitvale Station,Ryan Coogler,2020-11-12,2013,R,85 min,"Dramas, Independent Movies",United States
s1712,TV Show,Graceful Friends,Not Given,2020-11-12,2020,TV-MA,1 Season,"Crime TV Shows, International TV Shows, TV Dramas",South Korea
s1713,Movie,Ludo,Anurag Basu,2020-11-12,2020,TV-MA,150 min,"Comedies, Dramas, International Movies",India
s1714,Movie,Memories of a Teenager,Lucas Santa Ana,2020-11-12,2019,TV-MA,97 min,"Dramas, International Movies, LGBTQ Movies",Argentina
s1715,Movie,Prom Night,Nelson McCormick,2020-11-12,2008,PG-13,88 min,Horror Movies,United States
s1716,TV Show,A Queen Is Born,Carla Barros,2020-11-11,2020,TV-14,1 Season,"International TV Shows, Reality TV",Brazil
s1717,TV Show,Aunty Donna's Big Ol' House of Fun,Not Given,2020-11-11,2020,TV-MA,1 Season,TV Comedies,Australia
s1718,TV Show,The Liberator,Not Given,2020-11-11,2020,TV-MA,1 Season,"TV Action & Adventure, TV Dramas",United States
s1719,TV Show,Trial 4,Not Given,2020-11-11,2020,TV-MA,1 Season,"Crime TV Shows, Docuseries",United States
s1720,Movie,We Are All For The Fatherland,Not Given,2020-11-11,1979,TV-14,74 min,"Documentaries, International Movies",Lebanon
s1721,Movie,What We Wanted,Ulrike Kofler,2020-11-11,2020,TV-MA,93 min,"Dramas, International Movies",Austria
s1722,TV Show,A Lion in the House,"Steven Bognar, Julia Reichert",2020-11-10,2006,TV-14,1 Season,TV Shows,United States
s1723,TV Show,DASH & LILY,Not Given,2020-11-10,2020,TV-14,1 Season,"Romantic TV Shows, TV Comedies, TV Dramas",United States
s1724,TV Show,Bakugan: Armored Alliance,Not Given,2020-11-06,2020,TV-Y7,1 Season,"Anime Series, Kids' TV",South Korea
s1725,TV Show,Bakugan: Battle Planet,Not Given,2020-11-06,2018,TV-PG,1 Season,"Anime Series, Kids' TV",Japan
s1726,Movie,Citation,Kunle Afolayan,2020-11-06,2020,TV-MA,151 min,"Dramas, International Movies",Nigeria
s1727,TV Show,Country Ever After,Not Given,2020-11-06,2020,TV-PG,1 Season,Reality TV,United States
s1728,Movie,Girl's Revenge,Weica Wang,2020-11-06,2020,TV-MA,82 min,"Dramas, International Movies",Taiwan
s1729,Movie,The Endless Trench,"Aitor Arregi, Jon Garaño, Jose Mari Goenaga",2020-11-06,2019,TV-MA,148 min,"Dramas, Independent Movies, International Movies",Spain
s1730,Movie,The Late Bloomer,Kevin Pollak,2020-11-06,2016,R,95 min,Comedies,United States
s1731,TV Show,Wrong Kind of Black,Not Given,2020-11-06,2018,TV-MA,1 Season,"International TV Shows, TV Comedies, TV Dramas",Australia
s1732,Movie,A New York Christmas Wedding,Otoja Abit,2020-11-05,2020,TV-MA,90 min,"Dramas, LGBTQ Movies, Romantic Movies",United States
s1733,Movie,Alone/Together,Antoinette Jadaone,2020-11-05,2019,TV-14,103 min,"Dramas, International Movies, Romantic Movies",Philippines
s1734,TV Show,Carmel: Who Killed Maria Marta?,Alejandro Hartmann,2020-11-05,2020,TV-14,1 Season,"Crime TV Shows, Docuseries, International TV Shows",Argentina
s1735,Movie,Midnight at the Magnolia,Maxwell McGuire,2020-11-05,2020,TV-G,87 min,"Comedies, Romantic Movies",Canada
s1736,Movie,One More Try,Ruel S. Bayani,2020-11-05,2012,TV-14,102 min,"Dramas, International Movies, Romantic Movies",Philippines
s1737,Movie,Operation Christmas Drop,Martin Wood,2020-11-05,2020,TV-G,96 min,"Children & Family Movies, Comedies, Romantic Movies",United States
s1738,TV Show,Paranormal,Not Given,2020-11-05,2020,TV-14,1 Season,"International TV Shows, TV Dramas, TV Horror",Egypt
s1739,Movie,A Christmas Catch,Not Given,2020-11-04,2018,TV-G,87 min,"Dramas, Romantic Movies",Canada
s1740,Movie,Christmas with a Prince,Justin G. Dyck,2020-11-04,2018,TV-PG,86 min,"Comedies, Dramas, Romantic Movies",Canada
s1741,TV Show,Love & Anarchy,Not Given,2020-11-04,2020,TV-MA,1 Season,"International TV Shows, Romantic TV Shows, TV Comedies",Sweden
s1742,Movie,Miss India,Narendra Nath,2020-11-04,2020,TV-PG,136 min,"Dramas, International Movies",India
s1743,Movie,Felix Lobrecht: Hype,Jan-Peter Horns,2020-11-03,2020,TV-MA,60 min,Stand-Up Comedy,Germany
s1744,Movie,MOTHER,Tatsushi Omori,2020-11-03,2020,TV-14,127 min,"Dramas, International Movies",Japan
s1745,Movie,The Beginning of Life,Estela Renner,2020-11-03,2016,TV-PG,96 min,"Documentaries, International Movies",Brazil
s1746,Movie,Ya no estoy aquí: Una conversación entre Guillermo del Toro y Alfonso Cuarón,Not Given,2020-11-03,2020,TV-PG,15 min,Documentaries,South Korea
s1747,TV Show,Can You Hear Me?,Not Given,2020-11-02,2020,TV-MA,2 Seasons,"International TV Shows, TV Comedies, TV Dramas",Canada
s1748,Movie,Prospect,"Zeek Earl, Christopher Caldwell",2020-11-02,2018,R,100 min,"Sci-Fi & Fantasy, Thrillers",Canada
s1749,TV Show,60 Days In,Not Given,2020-11-01,2019,TV-MA,1 Season,Reality TV,United States
s1750,Movie,Christmas Break-In,Michael Kampa,2020-11-01,2019,TV-PG,87 min,"Children & Family Movies, Comedies",United States
s1751,TV Show,Dawson's Creek,Not Given,2020-11-01,2002,TV-14,6 Seasons,"Romantic TV Shows, TV Dramas, Teen TV Shows",United States
s1752,Movie,Elf Pets: A Fox Cub’s Christmas Tale,Chanda Bell,2020-11-01,2020,TV-Y,28 min,Children & Family Movies,United States
s1753,Movie,Elf Pets: Santa’s Reindeer Rescue,Chanda Bell,2020-11-01,2020,TV-Y,27 min,Children & Family Movies,United States
s1754,Movie,Elliot the Littlest Reindeer,Jennifer Westcott,2020-11-01,2018,PG,90 min,Children & Family Movies,Canada
s1755,TV Show,Forged in Fire,Not Given,2020-11-01,2019,TV-14,1 Season,Reality TV,United States
s1756,TV Show,Leah Remini: Scientology and the Aftermath,Not Given,2020-11-01,2018,TV-14,3 Seasons,Docuseries,United States
s1757,TV Show,LEGO Jurassic World: Legend of Isla Nublar,Not Given,2020-11-01,2019,TV-Y,1 Season,Kids' TV,United States
s1758,TV Show,LEGO Jurassic World: Secret Exhibit,Not Given,2020-11-01,2018,TV-Y,1 Season,Kids' TV,United States
s1759,TV Show,LEGO Ninjago,Not Given,2020-11-01,2020,TV-Y7,2 Seasons,Kids' TV,Canada
s1760,TV Show,LEGO Ninjago: Masters of Spinjitzu,Not Given,2020-11-01,2019,TV-Y7,10 Seasons,Kids' TV,Denmark
s1761,TV Show,LEGO: CITY Adventures,Not Given,2020-11-01,2019,TV-Y,1 Season,"Kids' TV, TV Comedies",United States
s1762,Movie,Little Monsters,Richard Greenberg,2020-11-01,1989,PG,102 min,"Children & Family Movies, Comedies",United States
s1763,Movie,Mile 22,Peter Berg,2020-11-01,2018,R,94 min,Action & Adventure,United States
s1764,Movie,Piercing,Nicolas Pesce,2020-11-01,2018,R,81 min,"Dramas, Independent Movies, Thrillers",United States
s1765,Movie,Snowden,Oliver Stone,2020-11-01,2016,R,134 min,"Dramas, Thrillers",United Kingdom
s1766,TV Show,The Garfield Show,Not Given,2020-11-01,2018,TV-Y,4 Seasons,"Kids' TV, TV Comedies",France
s1767,TV Show,The Good Detective,Not Given,2020-11-01,2020,TV-MA,1 Season,"Crime TV Shows, International TV Shows, TV Dramas",South Korea
s1768,Movie,The Impossible,J.A. Bayona,2020-11-01,2012,PG-13,114 min,Dramas,Spain
s1769,Movie,The Next Karate Kid,Christopher Cain,2020-11-01,1994,PG,107 min,"Action & Adventure, Dramas, Sports Movies",United States
s1770,TV Show,Voice,Not Given,2020-11-01,2018,TV-14,2 Seasons,"Crime TV Shows, International TV Shows, Korean TV Shows",South Korea
s1771,Movie,Wheels of Fortune,Shaun Paul Piccinino,2020-11-01,2020,R,107 min,"Comedies, Sports Movies",United States
s1772,TV Show,Afronta! Facing It!,Juliana Vicente,2020-10-31,2017,TV-PG,1 Season,"Docuseries, International TV Shows",Brazil
s1773,Movie,The 12th Man,Harald Zwart,2020-10-31,2018,TV-MA,130 min,"Action & Adventure, Dramas, International Movies",Norway
s1774,TV Show,Zumbo's Just Desserts,Not Given,2020-10-31,2019,TV-PG,1 Season,"International TV Shows, Reality TV",Australia
s1775,Movie,Hidden in Plain Sight,Stacia Crawford,2020-10-30,2019,TV-14,87 min,"Dramas, Independent Movies, Thrillers",United States
s1776,Movie,His House,Remi Weekes,2020-10-30,2020,TV-14,93 min,"Horror Movies, Independent Movies",United Kingdom
s1777,Movie,In Line,Tope Oshin,2020-10-30,2017,TV-14,114 min,"Dramas, International Movies",Nigeria
s1778,Movie,Kaali Khuhi,Terrie Samundra,2020-10-30,2020,TV-14,91 min,"Horror Movies, International Movies",India
s1779,TV Show,Kongsuni and Friends,Not Given,2020-10-30,2020,TV-Y,2 Seasons,"Kids' TV, Korean TV Shows",South Korea
s1780,TV Show,Marvel's Agents of S.H.I.E.L.D.,Not Given,2020-10-30,2020,TV-14,7 Seasons,"TV Action & Adventure, TV Sci-Fi & Fantasy",United States
s1781,Movie,Rogue City,Olivier Marchal,2020-10-30,2020,TV-MA,116 min,"Dramas, International Movies, Thrillers",France
s1782,TV Show,Somebody Feed Phil,Not Given,2020-10-30,2020,TV-14,4 Seasons,"Docuseries, Reality TV",United States
s1783,TV Show,Suburra: Blood on Rome,Not Given,2020-10-30,2020,TV-MA,3 Seasons,"Crime TV Shows, International TV Shows, TV Dramas",Italy
s1784,Movie,The Day of the Lord,Santiago Alvarado Ilarri,2020-10-30,2020,TV-MA,93 min,"Horror Movies, International Movies",Mexico
s1785,Movie,Pagpag: Nine Lives,Frasco Mortiz,2020-10-29,2013,TV-14,106 min,"Horror Movies, International Movies",Philippines
s1786,Movie,Holidate,John Whitesell,2020-10-28,2020,TV-MA,105 min,"Comedies, Romantic Movies",United States
s1787,Movie,La Gran Ilusión,Antonio Díaz,2020-10-28,2016,TV-14,50 min,International Movies,Not Given
s1788,Movie,Metallica Through The Never,Nimród Antal,2020-10-28,2013,R,93 min,Music & Musicals,United States
s1789,Movie,Nobody Sleeps in the Woods Tonight,Bartosz M. Kowalski,2020-10-28,2020,TV-MA,103 min,"Horror Movies, International Movies",Poland
s1790,Movie,Secrets of the Saqqara Tomb,James Tovell,2020-10-28,2020,TV-PG,114 min,Documentaries,United States
s1791,TV Show,Blood of Zeus,Not Given,2020-10-27,2020,TV-MA,1 Season,Anime Series,United States
s1792,TV Show,Chico Bon Bon: Monkey with a Tool Belt,Not Given,2020-10-27,2020,TV-Y,4 Seasons,Kids' TV,United States
s1793,Movie,Guillermo Vilas: Settling the Score,Matías Gueilburt,2020-10-27,2020,TV-14,95 min,"Documentaries, International Movies, Sports Movies",Argentina
s1794,Movie,Sarah Cooper: Everything's Fine,Natasha Lyonne,2020-10-27,2020,TV-MA,50 min,Comedies,United States
s1795,TV Show,The Devil Punisher,"Chang Chin-jung, Chen Rong-hui",2020-10-26,2020,TV-14,1 Season,"International TV Shows, Romantic TV Shows, TV Mysteries",Taiwan
s1796,Movie,Ajab Prem Ki Ghazab Kahani,Rajkumar Santoshi,2020-10-25,2009,TV-14,150 min,"Comedies, International Movies, Music & Musicals",India
s1797,Movie,Black '47,Lance Daly,2020-10-24,2018,R,100 min,"Action & Adventure, Dramas, Independent Movies",Ireland
s1798,Movie,I Am Woman,Unjoo Moon,2020-10-24,2019,TV-MA,117 min,"Dramas, Music & Musicals",Australia
s1799,Movie,Alice Junior,Gil Baroni,2020-10-23,2019,TV-MA,87 min,"Comedies, International Movies, LGBTQ Movies",Brazil
s1800,TV Show,Barbarians,Not Given,2020-10-23,2020,TV-MA,1 Season,"International TV Shows, TV Action & Adventure, TV Dramas",Germany
s1801,TV Show,Move,"Thierry Demaizière, Alban Teurlai",2020-10-23,2020,TV-MA,1 Season,"Docuseries, International TV Shows",United States
s1802,Movie,Over the Moon,Glen Keane,2020-10-23,2020,PG,100 min,"Children & Family Movies, Music & Musicals",China
s1803,Movie,Shattered Memories,Chris Sivertson,2020-10-23,2018,TV-14,86 min,"Dramas, Thrillers",United States
s1804,TV Show,Stolen Away,Not Given,2020-10-23,2020,TV-MA,1 Season,"Crime TV Shows, International TV Shows, Spanish-Language TV Shows",Spain
s1805,TV Show,The Queen's Gambit,Not Given,2020-10-23,2020,TV-MA,1 Season,TV Dramas,United States
s1806,Movie,Bending the Arc,"Kief Davidson, Pedro Kos",2020-10-22,2017,TV-MA,102 min,Documentaries,United States
s1807,Movie,Cadaver,Jarand Herdal,2020-10-22,2020,TV-MA,87 min,"Horror Movies, International Movies",Norway
s1808,Movie,Exes Baggage,Dan Villegas,2020-10-22,2018,TV-MA,103 min,"Dramas, International Movies, Romantic Movies",Philippines
s1809,Movie,Fisherman's Friends,Chris Foggin,2020-10-22,2019,PG-13,112 min,"Comedies, Dramas, Music & Musicals",United Kingdom
s1810,Movie,The Hows of Us,Cathy Garcia-Molina,2020-10-22,2018,TV-14,120 min,"Dramas, International Movies, Romantic Movies",Philippines
s1811,Movie,The Hummingbird Project,Kim Nguyen,2020-10-22,2018,R,111 min,"Dramas, Independent Movies",Canada
s1812,Movie,"Yes, God, Yes",Karen Maine,2020-10-22,2020,R,78 min,"Comedies, Dramas, Independent Movies",United States
s1813,Movie,Brave Blue World: Racing to Solve Our Water Crisis,Tim Neeves,2020-10-21,2020,TV-PG,51 min,"Documentaries, International Movies",Canada
s1814,TV Show,My Next Guest Needs No Introduction With David Letterman,Not Given,2020-10-21,2020,TV-MA,3 Seasons,Stand-Up Comedy & Talk Shows,United States
s1815,Movie,Rebecca,Ben Wheatley,2020-10-21,2020,PG-13,123 min,"Dramas, Romantic Movies, Thrillers",United Kingdom
s1816,Movie,The Magic School Bus Rides Again The Frizz Connection,Richard Weston,2020-10-20,2020,TV-Y,46 min,Children & Family Movies,Canada
s1817,Movie,Tremors: Shrieker Island,Don Michael Paul,2020-10-20,2020,PG-13,102 min,"Action & Adventure, Horror Movies",United States
s1818,Movie,Beirut Oh Beirut,Maroun Baghdadi,2020-10-19,1975,TV-14,106 min,"Classic Movies, Dramas, International Movies",Lebanon
s1819,Movie,Bosta,Philippe Aractingi,2020-10-19,2005,TV-14,112 min,"Dramas, International Movies, Music & Musicals",Lebanon
s1820,Movie,Ghadi,Amin Dora,2020-10-19,2013,TV-MA,101 min,"Comedies, Dramas, International Movies",Lebanon
s1821,Movie,Heritages,Philippe Aractingi,2020-10-19,2014,TV-14,96 min,"Documentaries, International Movies",Lebanon
s1822,Movie,Listen,Philippe Aractingi,2020-10-19,2017,TV-MA,103 min,"Dramas, Independent Movies, International Movies",Lebanon
s1823,Movie,Out of Life,Maroun Baghdadi,2020-10-19,1991,TV-MA,94 min,"Classic Movies, Dramas, Independent Movies",France
s1824,Movie,Panoptic,Rana Eid,2020-10-19,2017,TV-MA,69 min,"Documentaries, International Movies",Lebanon
s1825,Movie,Taxi Ballad,Daniel Joseph,2020-10-19,2012,TV-MA,81 min,"Dramas, International Movies",Lebanon
s1826,Movie,The Kite,Randa Chahal Sabbag,2020-10-19,2003,TV-MA,76 min,"Dramas, International Movies, Romantic Movies",Lebanon
s1827,Movie,The Little Wars,Maroun Baghdadi,2020-10-19,1982,TV-14,108 min,"Dramas, Independent Movies, International Movies",France
s1828,Movie,Under the Bombs,Philippe Aractingi,2020-10-19,2007,TV-MA,94 min,"Dramas, Independent Movies, International Movies",France
s1829,TV Show,Unsolved Mysteries,Not Given,2020-10-19,2020,TV-MA,2 Seasons,"Crime TV Shows, Docuseries",South Korea
s1830,Movie,West Beirut,Ziad Doueiri,2020-10-19,1999,TV-MA,106 min,"Dramas, International Movies",France
s1831,Movie,What Did I Mess,Shady Hanna,2020-10-19,2018,TV-14,98 min,"Comedies, International Movies, Romantic Movies",Lebanon
s1832,Movie,Whispers,Maroun Baghdadi,2020-10-19,1980,TV-14,93 min,"Documentaries, International Movies",Lebanon
s1833,Movie,Zozo,Josef Fares,2020-10-19,2005,TV-MA,99 min,"Dramas, International Movies",Sweden
s1834,Movie,ParaNorman,"Sam Fell, Chris Butler",2020-10-18,2012,PG,93 min,"Children & Family Movies, Comedies",United States
s1835,TV Show,Start-Up,Not Given,2020-10-18,2020,TV-14,1 Season,"International TV Shows, Romantic TV Shows, TV Comedies",South Korea
s1836,Movie,I Am Vengeance: Retaliation,Ross Boyask,2020-10-17,2020,R,82 min,Action & Adventure,United Kingdom
s1837,Movie,Disconnect,"David 'Tosh' Gitonga, Michael Jones",2020-10-16,2018,TV-MA,107 min,"Comedies, International Movies, Romantic Movies",Kenya
s1838,TV Show,Grand Army,Not Given,2020-10-16,2020,TV-MA,1 Season,"TV Dramas, Teen TV Shows",United States
s1839,Movie,In a Valley of Violence,Ti West,2020-10-16,2016,R,104 min,Action & Adventure,United States
s1840,TV Show,La Révolution,Not Given,2020-10-16,2020,TV-MA,1 Season,"International TV Shows, TV Action & Adventure, TV Dramas",France
s1841,TV Show,Someone Has to Die,Manolo Caro,2020-10-16,2020,TV-MA,1 Season,"Crime TV Shows, International TV Shows, Spanish-Language TV Shows",Mexico
s1842,TV Show,The Last Kids on Earth,Not Given,2020-10-16,2020,TV-Y7,3 Seasons,"Kids' TV, TV Comedies",United States
s1843,Movie,The Trial of the Chicago 7,Aaron Sorkin,2020-10-16,2020,R,130 min,Dramas,United States
s1844,Movie,Unfriended,Levan Gabriadze,2020-10-16,2014,R,83 min,"Horror Movies, Thrillers",United States
s1845,Movie,A Babysitter's Guide to Monster Hunting,Rachel Talalay,2020-10-15,2020,TV-PG,99 min,Children & Family Movies,United States
s1846,Movie,Batman: The Killing Joke,Sam Liu,2020-10-15,2016,R,77 min,Action & Adventure,United States
s1847,Movie,El-Khawaga's Dilemma,Peter Mimi,2020-10-15,2018,TV-14,94 min,"Action & Adventure, Comedies, International Movies",Egypt
s1848,TV Show,Fireman Sam,Not Given,2020-10-15,2018,TV-Y,4 Seasons,"British TV Shows, Kids' TV",United Kingdom
s1849,TV Show,Half & Half,Not Given,2020-10-15,2005,TV-14,4 Seasons,TV Comedies,United States
s1850,Movie,Kartini: Princess of Java,Hanung Bramantyo,2020-10-15,2017,TV-PG,118 min,"Dramas, International Movies",Indonesia
s1851,Movie,Love Like the Falling Rain,Lasja Fauzia Susatyo,2020-10-15,2020,TV-14,87 min,"Dramas, International Movies, Romantic Movies",Indonesia
s1852,TV Show,One on One,Not Given,2020-10-15,2006,TV-14,5 Seasons,"TV Comedies, Teen TV Shows",United States
s1853,TV Show,Power Rangers Beast Morphers,Not Given,2020-10-15,2020,TV-Y7,2 Seasons,Kids' TV,United States
s1854,Movie,Rooting for Roona,"Pavitra Chalam, Akshay Shankar",2020-10-15,2020,TV-PG,42 min,"Documentaries, International Movies",India
s1855,TV Show,Social Distance,Not Given,2020-10-15,2020,TV-MA,1 Season,"TV Comedies, TV Dramas",United States
s1856,Movie,A Choo,"Kevin Ko, Peter Tsi",2020-10-14,2020,TV-14,101 min,"Action & Adventure, International Movies, Romantic Movies",Taiwan
s1857,Movie,BLACKPINK: Light Up the Sky,Caroline Suh,2020-10-14,2020,TV-14,80 min,"Documentaries, Music & Musicals",United States
s1858,Movie,The Three Deaths of Marisela Escobedo,Carlos Pérez Osorio,2020-10-14,2020,TV-MA,110 min,"Documentaries, International Movies",Mexico
s1859,Movie,Fida,Ken Ghosh,2020-10-13,2004,TV-14,117 min,"International Movies, Romantic Movies, Thrillers",India
s1860,Movie,Octonauts & the Great Barrier Reef,Blair Simmons,2020-10-13,2020,TV-Y,47 min,Children & Family Movies,United Kingdom
s1861,TV Show,The Cabin with Bert Kreischer,Not Given,2020-10-13,2020,TV-MA,1 Season,"Reality TV, TV Comedies",United States
s1862,Movie,Dil,Indra Kumar,2020-10-12,1990,TV-14,165 min,"Comedies, Dramas, International Movies",India
s1863,Movie,Disco Dancer,B. Subhash,2020-10-12,1982,TV-14,134 min,"Cult Movies, Dramas, International Movies",India
